"subplot_id","year","speriod","shrub_bio_ttl_AMAL2","shrub_1hr_AMAL2","shrub_10hr_AMAL2","shrub_bio_ttl_ARAR8","shrub_1hr_ARAR8","shrub_10hr_ARAR8","shrub_bio_ttl_ARNO4","shrub_1hr_ARNO4","shrub_10hr_ARNO4","shrub_bio_ttl_ARTRW8","shrub_1hr_ARTRW8","shrub_10hr_ARTRW8","shrub_bio_ttl_CHVI8","shrub_1hr_CHVI8","shrub_10hr_CHVI8","shrub_bio_ttl_EPVI","shrub_1hr_EPVI","shrub_10hr_EPVI","shrub_bio_ttl_ERNA10","shrub_1hr_ERNA10","shrub_10hr_ERNA10","shrub_bio_ttl_ERSP7","shrub_1hr_ERSP7","shrub_10hr_ERSP7","shrub_bio_ttl_PUTR2","shrub_1hr_PUTR2","shrub_10hr_PUTR2","shrub_bio_ttl_RHAR4","shrub_1hr_RHAR4","shrub_10hr_RHAR4","shrub_bio_ttl_RIVE","shrub_1hr_RIVE","shrub_10hr_RIVE","shrub_bio_ttl_TECA2","shrub_1hr_TECA2","shrub_10hr_TECA2","dwd_fuel_10h","dwd_fuel_100h","dwd_fuel_1000h_s","dwd_fuel_1000h_r","herb_fuel_live_wd","herb_fuel_dead_wd","ispace_litter_load_wd","herb_fuel_stand_wd","shrub_bulk_dns","shrub_bd_AMAL2","shrub_bd_ARAR8","shrub_bd_ARNO4","shrub_bd_ARTRW8","shrub_bd_CHVI8","shrub_bd_EPVI","shrub_bd_ERNA10","shrub_bd_ERSP7","shrub_bd_PUTR2","shrub_bd_RHAR4","shrub_bd_RIVE","shrub_bd_TECA2","avg_grass_height","avg_grass_ht","tree_dns_ttl_JUOS","tree_dns_lt5_JUOS","tree_dns_5_50_JUOS","tree_dns_gt50_JUOS","tree_dns_ttl_PIMO","tree_dns_lt5_PIMO","tree_dns_5_50_PIMO","tree_dns_gt50_PIMO","tree_dns_ttl_CELE3","tree_dns_lt5_CELE3","tree_dns_5_50_CELE3","tree_dns_gt50_CELE3","tree_dns_ttl_PIED","tree_dns_lt5_PIED","tree_dns_5_50_PIED","tree_dns_gt50_PIED","tree_dns_ttl_PIPO","tree_dns_lt5_PIPO","tree_dns_5_50_PIPO","tree_dns_gt50_PIPO","shrub_dns_ARAR8","shrub_dns_ARNO4","shrub_dns_ARTRW8","shrub_dns_CHVI8","shrub_dns_EPVI","shrub_dns_ERNA10","shrub_dns_ERSP7","shrub_dns_PUST","shrub_dns_PUTR2","shrub_dns_TECA2","shrub_ht_avg_AMAL2","shrub_ht_avg_ARAR8","shrub_ht_avg_ARNO4","shrub_ht_avg_ARTRW8","shrub_ht_avg_CHVI8","shrub_ht_avg_EPVI","shrub_ht_avg_ERNA10","shrub_ht_avg_ERSP7","shrub_ht_avg_PUTR2","shrub_ht_avg_RHAR4","shrub_ht_avg_RIVE","shrub_ht_avg_TECA2","grass_ht_avg","forb_ht_avg","can_cover_ACHY","can_cover_ACTH7","can_cover_ALDE","can_cover_ALYSS","can_cover_ANDI2","can_cover_ARAR8","can_cover_ARHO2","can_cover_ARMU","can_cover_ARNO4","can_cover_ARTRW8","can_cover_ASCA9","can_cover_ASER4","can_cover_ASEU4","can_cover_ASLE8","can_cover_ASNE6","can_cover_ASTRA","can_cover_ATCO","can_cover_BRTE","can_cover_CAAN7","can_cover_CACR11","can_cover_CADO2","can_cover_CELE3","can_cover_CETE5","can_cover_CHAL7","can_cover_CHDO","can_cover_CHFR3","can_cover_CHVI8","can_cover_COKI","can_cover_COPA3","can_cover_CORA5","can_cover_COUM","can_cover_CRAB2","can_cover_CRAC2","can_cover_CRGR3","can_cover_CRHU2","can_cover_CROC","can_cover_CRWA2","can_cover_CRYPT","can_cover_CT","can_cover_CW","can_cover_D","can_cover_DENU2","can_cover_DEPI","can_cover_DESO2","can_cover_DF","can_cover_DG","can_cover_DS","can_cover_DT","can_cover_ELEL5","can_cover_ELLAL","can_cover_EPBR3","can_cover_EPVI","can_cover_ERAP","can_cover_ERCA8","can_cover_ERCI6","can_cover_ERDEN","can_cover_ERDI4","can_cover_EREL4","can_cover_ERIGE2","can_cover_ERIOG","can_cover_ERMI4","can_cover_ERNA10","can_cover_EROV","can_cover_ERSP3","can_cover_ERSP7","can_cover_GARA","can_cover_GIIN2","can_cover_GIST","can_cover_HECO26","can_cover_HOUM","can_cover_IPCO5","can_cover_JUOC","can_cover_JUOS","can_cover_KOMA","can_cover_L","can_cover_LAOC3","can_cover_LASE","can_cover_LATE6","can_cover_LC","can_cover_LECI4","can_cover_LECO7","can_cover_LESE17","can_cover_LILE3","can_cover_LIPU11","can_cover_LIRU4","can_cover_LUARA6","can_cover_LUCA","can_cover_M","can_cover_MACA2","can_cover_MEAL6","can_cover_MIGR","can_cover_NABR","can_cover_OPPO","can_cover_ORCO5","can_cover_PAMU11","can_cover_PASM","can_cover_PEHU","can_cover_PEJA2","can_cover_PENST","can_cover_PEPU7","can_cover_PHDI3","can_cover_PHHO","can_cover_PHLO2","can_cover_PIMO","can_cover_PLSP7","can_cover_POFE","can_cover_POSE","can_cover_PSSA2","can_cover_PSSP6","can_cover_PUTR2","can_cover_R","can_cover_RICE","can_cover_RIVE","can_cover_S","can_cover_SADO4","can_cover_SIAL2","can_cover_SPGR2","can_cover_SPMU2","can_cover_TECA2","can_cover_THIN6","can_cover_TRDU","can_cover_TRGY","can_cover_UKDT2","can_cover_UKDT3","can_cover_UKHT3","can_cover_UKHT5","can_cover_W","tree_cover_ttl","tree_cvr_CELE3","tree_cvr_JUOS","tree_cvr_PIED","tree_cvr_PIMO","fol_cover_pt_tree","fol_cover_pt_shrub","fol_cover_pt_pgrass","fol_cover_pt_pforb","fol_cover_pt_agrass","fol_cover_pt_aforb","fol_cover_pt_forb","litter_cover","bare_gnd_cover","live_tree_ltr_duff_ld","dead_tree_ltr_duff_ld","tree_ltr_duff_ld","rcode","scode","pcode","ptype","sp_number","treatment","sp_phase"
"PJ-MC-MC018","16","001",0,0,0,0,0,0,0,0,0,6082,2084,2121,117,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,441,0,247,341,85,387,NA,0.7801,0,0,0,0.7313,0.0488,0,0,0,0,0,0,0,20.625,20.625,131,0,111,20,71,0,0,71,0,0,0,0,389,0,389,0,0,0,0,0,0,0,10550,3255,0,0,0,0,0,0,0,0,0,43,22.4,0,0,0,0,0,0,0,27.8,13.5,3,0,0,0,0,0,0,0,0,19.3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0.3,0,1.3,0,0,0,0,4,1.7,0,0,0,0,18,2.3,0,1.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,39,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,31.7,0,21.7,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.1,0,19.3,44.7,3.3,1,13,0,40.3,93.7,NA,NA,NA,"PJ","MC","M","CP","018","ME","1"
"PJ-MC-MC018","17","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.125,15.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,25.3,8.1,3.3,0,0,0,0,0,0,0,7,11.7,0,0,1,0,0,0,0,3.3,4.3,0,0,0,0,0,0,0,2.3,0,0,0,0.3,0,0,1,0,0,0,0,0,2.7,1.3,0,0,0,0.7,33.3,5,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,1,0,0,0,0,0,0,0,40.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,11,0,19.3,0,11,0,0,75.7,0,0,0,0,0,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,0,14.7,34,5.3,3.3,8.3,0,41,86.7,NA,NA,NA,"PJ","MC","M","CP","018","ME","1"
"PJ-MC-MC019","16","001",0,0,0,0,0,0,0,0,0,4755,1620,1809,43,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2093,2426,1635,0,291,69,387,NA,0.5791,0,0,0,0.5639,0.0152,0,0,0,0,0,0,0,33.4375,33.4375,162,0,111,51,81,0,0,81,0,0,0,0,278,0,278,0,0,0,0,0,0,0,9428,617,0,0,0,0,112,0,0,0,0,44.8,23.6,0,0,0,0,0,0,0,51.3,15.6,0.7,12,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,2.3,0.7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.3,0,0,0,0,11.3,13,0,0,0,0.7,22.3,2.3,0,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,6.7,0,0.7,5.3,0,0,0,0,0,0,0,45.3,0,0,0,0,0,0,0,0,1.3,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0.3,0,0,8,0,22.3,0,5,0,0,77.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.1,0.3,19,41.3,6.3,2.3,12.7,0,46.3,82.3,NA,NA,NA,"PJ","MC","M","CP","019","ME","2"
"PJ-MC-MC020","16","001",0,0,0,0,0,0,0,0,0,7300,2213,2362,129,108,0,0,0,0,0,0,0,0,0,0,149,51,52,0,0,0,0,0,0,0,0,0,180,1103,2138,0,381,152,1422,NA,0.7475,0,0,0,0.6977,0.0414,0,0,0,0.0084,0,0,0,17.4375,17.4375,81,0,0,81,81,0,0,81,0,0,0,0,111,0,111,0,0,0,0,0,0,0,6622,1796,112,0,0,112,0,0,0,0,0,48.6,26.1,63.5,0,0,92,0,0,0,33,6.9,1,7.3,0,0,0,0,0.3,0,0,18.3,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0.7,0,0,0,0,10.7,18.3,0,0,0,0.3,11.3,2,0,0.7,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,3.3,0,0.7,4.3,0,0.7,0,0,0,0,0,40.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,1,0,0,4.7,0,18,3.3,13.7,0,0,66.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.6,0,0.2,0,0.4,1,22.7,31.7,4.3,15,8.3,0,53.7,80,NA,NA,NA,"PJ","MC","M","CP","020","ME","2"
"PJ-MC-MC021","16","001",0,0,0,0,0,0,0,0,0,8050,2563,2573,229,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,662,5180,0,264,77,117,NA,0.8205,0,0,0,0.7493,0.0712,0,0,0,0,0,0,0,27.9375,27.9375,71,0,0,71,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17845,5275,112,0,0,0,337,0,0,0,0,51.4,27.7,43.3,0,0,0,0,0,0,46.4,9.5,2.3,5.7,0.3,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1.3,0,0,0,0,0.3,0,0,0,4.3,0,0,0,0,0,0,0,0.3,0,0,0,0,10.7,21,0,0,0,0.3,15,2,0,3,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,7.7,0,1.3,3.3,0,3,0,0,0,0,0,46.3,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,14,0,13,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.1,0,23.7,32,3.3,1.3,13,0,58.7,76,NA,NA,NA,"PJ","MC","M","CP","021","ME","2"
"PJ-MC-MC023","16","001",0,0,0,0,0,0,0,0,0,7988,2305,2308,57,48,0,0,0,0,0,0,0,0,0,0,842,293,280,0,0,0,0,0,0,0,0,0,1635,3639,13610,0,147,5,211,NA,0.8502,0,0,0,0.7674,0.0143,0,0,0,0.0685,0,0,0,17.3125,17.3125,141,0,0,141,111,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6622,673,0,0,0,0,842,0,50,0,0,45.1,33.5,60,0,0,63.2,0,0,0,30.4,10.7,0,11.7,0,0,0,0,0,0,0,22,0,0.3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,27,29,0,0.3,0,0.3,10,1.7,0,1.3,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,7,0,0.3,2.3,0,0,0,0,0,0.3,0,45,0,0,0,0,0,0,0,0,0.3,0,0,0,0.7,0,0,0.3,0,0,0,0,0,0,0,0,0,0,1.7,0,1,0,0,2.3,0,2,7,0.7,0,0,67.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.3,0,0.2,1.3,28.7,17.3,2.7,24,10,0,64.7,68.3,NA,NA,NA,"PJ","MC","M","CP","023","ME","2"
"PJ-MC-MC024","16","001",0,0,0,0,0,0,0,0,0,5215,1734,1838,143,115,0,0,0,0,0,0,0,0,0,0,504,177,163,0,0,0,0,0,0,0,0,0,1566,2978,3161,0,179,11,1088,NA,0.7696,0,0,0,0.6982,0.0348,0,0,0,0.0366,0,0,0,19.125,19.125,81,0,0,81,101,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6846,842,224,0,0,0,617,0,0,0,0,38,33,54.5,0,0,70.6,0,0,0,32.7,9.6,0.3,6.3,0,0,0,0,0,0,0,25.7,0,0.3,0,0,0,0.3,0,26.7,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,19.3,27,0,0,0,0,8,2.3,0,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1.7,3,0,0.7,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0.7,0,0,0,0.7,0,0,2,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,3,0,5.3,6.7,4.3,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0.5,0,0.2,0,28,16,3,26.7,8.7,0,69.3,72.3,NA,NA,NA,"PJ","MC","M","CP","024","ME","2"
"PJ-MC-MC025","16","001",0,0,0,0,0,0,0,0,0,6957,2471,2770,6,5,0,0,0,0,0,0,0,0,0,0,1530,522,541,0,0,0,0,0,0,0,0,0,845,3308,5901,0,101,69,149,NA,1.1021,0,0,0,1.0027,0.0016,0,0,0,0.0978,0,0,0,16.1875,16.1875,40,0,0,40,101,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7520,56,0,0,0,0,224,0,0,0,0,38.5,32,0,0,0,81,0,0,0,23.9,18.4,1.7,0,0,0,0,0,0,0,0,25.3,0,0,0,0,0,0,0,9.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0.3,0,0,19,22,0,0,0,0,7.3,3,0,0.7,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,47.7,0,0,0,0,0,0,0,0.3,0,0,0,0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0.7,0,0,1.3,2.7,5.7,2.3,7.7,0,0,69.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.4,0.3,25,11.7,2.3,9.7,3,0,56,77.3,NA,NA,NA,"PJ","MC","M","CP","025","ME","2"
"PJ-MC-MC026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJ-MC-MC028","16","001",0,0,0,0,0,0,0,0,0,7892,2714,2733,104,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095,1544,322,298,539,133,392,NA,1.029,0,0,0,0.997,0.032,0,0,0,0,0,0,0,22.8125,22.8125,157,0,56,101,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9877,1066,0,0,0,0,56,0,0,0,0,40.9,27.5,0,0,0,0,0,0,0,24.8,20.9,5.7,6.7,0,0,0,0,0.3,0,0,25.3,0,0,0,0,0,0.7,0,4,0.3,0,0,0,0,0,0,0,1,0,0.3,0,0,0,0,0,0,0,0,0,0,6.7,9,0,0,0,0,7.7,3,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.7,6,0,0.7,0,0,0,2,0,45,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0.3,0,0,5.7,0,9,0,10.3,0,0,76.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9,0,0.1,2,30.3,29.3,3.3,4,8,0,51,87,NA,NA,NA,"PJ","MC","M","CP","028","ME","1"
"PJ-MC-MC028","17","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773,624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1875,13.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,18.3,8.1,2.3,0,0,0,0,0,0,0,9.7,13,0,0,2,0,0,0,0,5.7,1,0,0,0,0,0,0,0,2.3,0,0.7,0,0,0,0,0,0,0,0,0,0,8.7,9.3,0.3,0,0,1.7,32.7,3.7,0,2,0,0.3,0,0,0,1.3,0,0,0,0,0,0,0,0.7,1,0,0,0,0,0,0,0,0,0.3,0,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.3,0,0,0,6,0,11,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,0.3,23,21.3,6.7,5.7,3.3,0,38.7,86,NA,NA,NA,"PJ","MC","M","CP","028","ME","1"
"PJ-MC-MC031","16","001",0,0,0,0,0,0,0,0,0,6083,2120,2245,114,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,1544,5095,0,285,32,213,NA,0.7666,0,0,0,0.7323,0.0343,0,0,0,0,0,0,0,19.5625,19.5625,96,0,56,40,107,0,56,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8081,2357,112,0,0,0,112,0,0,0,0,44.3,28,57.5,0,0,0,0,0,0,28.6,10.5,0.3,7.7,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,14,1.7,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0.3,0,0,0,0,15.3,9.7,0,0,0,0.3,10.7,1.7,0,3,0,0,0.3,0.3,0,0,0,0,0,0,3.3,0,0,0,7.3,0,0,2.7,0,0,0,0,0,0,0,42.7,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.3,0,14,1.3,6.3,0,0,79.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.1,0,22.3,32.3,6.3,14,10,0,42.7,86,NA,NA,NA,"PJ","MC","M","CP","031","ME","2"
"PJ-MC-MC033","16","001",0,0,0,0,0,0,0,0,0,6369,1926,2277,13,11,0,0,0,0,0,0,0,0,0,0,229,87,54,0,0,0,0,0,0,0,0,0,845,3970,10147,0,331,43,464,NA,0.618,0,0,0,0.5841,0.0052,0,0,0,0.0287,0,0,0,17.625,17.625,101,0,0,101,424,0,333,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800,281,0,0,0,0,673,0,0,0,0,52.5,21.3,0,0,0,39.7,0,0,0,23.6,14.6,0.3,8,0,0,0,0,0.3,0,0,17.7,0,0,0,0,0,0,0,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,25.3,37,0,0,0,0,11.7,2,0,2.7,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,1.7,0,0,1.7,0,4.7,0,0,0,0,0,25.3,0,0,0,0,0,0,0,0,0.7,0,0,0,1.3,0,0,0,0,0.3,0,0,0,0,0,0.3,0,0,0.7,0,0.3,0,0,4.7,0,4.3,2.3,1,0,0.7,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.3,0,0.3,0.3,19.7,24,3,13.7,3.3,0,57.3,59,NA,NA,NA,"PJ","MC","M","CP","033","ME","2"
"PJ-MC-MC033","17","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1334,467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.75,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,11.1,7,2.3,0,0,0,0,0,0,0,0,19.3,0,0,0,0,0,0,0,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,21,46,0,0,0,0.3,18.3,0.3,0,3.7,0,0.7,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7,0,0,0,0,0,0,0,0,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,3.3,1.7,0.7,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,20.7,16.3,1.3,15.3,0.7,0,55.3,49.7,NA,NA,NA,"PJ","MC","M","CP","033","ME","2"
"PJ-MC-MC034","16","001",0,0,0,0,0,0,0,0,0,1865,573,646,40,32,0,0,0,0,0,0,0,0,0,0,53,21,11,0,0,0,0,0,0,0,0,0,1719,5404,10847,200,443,43,832,NA,0.2374,0,0,0,0.2185,0.0114,0,0,0,0.0075,0,0,0,20.1875,20.1875,107,0,56,51,127,0,56,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5163,393,112,0,0,0,56,0,0,0,0,41,28,0,56,0,35.3,0,0,0,33.1,11.6,0,9,0,0,0,0,0,0,0,14.7,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0.3,0,0,0,0,25,24.7,0,0,0,0,13,0,0,8.7,0,0,0.3,0,0,0,0,0,0,0,1.3,0,0,0,1.7,0,0.3,1.3,0,4.3,0,0,0,0,0,38.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.3,0,1.7,0.7,3.3,0,1,70.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.2,0,0.3,0.3,15.3,24,1.7,30,3.3,0,59.7,73.7,NA,NA,NA,"PJ","MC","M","CP","034","ME","3"
"PJ-MC-MC035","16","001",0,0,0,0,0,0,0,0,0,4874,1523,1506,42,35,0,0,0,0,0,0,0,0,0,0,312,117,79,0,0,0,0,0,0,0,0,0,1497,5624,11167,0,331,131,203,NA,0.4872,0,0,0,0.444,0.0138,0,0,0,0.0294,0,0,0,21.6875,21.6875,208,0,56,152,107,0,56,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6510,505,112,0,0,0,449,0,0,0,0,51.3,25.3,24,0,0,53.3,0,0,0,41.6,8,3,2,0,0,0,0,0,0,0,21.7,0,0,0,0,0,0.3,0,25.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.7,0,0,0,0,14.7,34,0,0,0,0,7,1.7,0,3,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,4.7,0,2.7,0,0,0,1.3,0,37.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0.3,0,0,0,0,0.7,0,0,1.7,0,6.7,5.7,7,0,0,57.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0.6,0,0.1,1.7,25,19,3,25.3,5.3,0,66.7,64.3,NA,NA,NA,"PJ","MC","M","CP","035","ME","2"
"PJ-MC-MC038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
