"subplot_id","year","speriod","tree_ltr_ld","tree_duff_ld","tree_ltr_depth","tree_duff_depth","tree_ltr_bulkd","tree_duff_bulkd","tree_cover_ttl","tree_cvr_CELE3","tree_cvr_JUOC","tree_cvr_JUOS","tree_cvr_PIED","tree_cvr_PIMO","tree_cvr_PIPO","live_tree_ltr_duff_ld","dead_tree_ltr_duff_ld","tree_ltr_duff_ld","rcode","scode","pcode","ptype","sp_number","treatment","sp_phase"
"WJ-BC-BC007","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","007","FI","1"
"WJ-BC-BC007","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","007","FI","1"
"WJ-BC-BC007","10","001",NA,NA,NA,NA,NA,NA,3.5,0,3.5,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","007","FI","1"
"WJ-BC-BC007","16","001",NA,NA,NA,NA,NA,NA,2.3,0,2.3,0,0,0,0,118,82,200,"WJ","BC","B","CP","007","FI","1"
"WJ-BC-BC008","06","001",628,1966,1.8,3.9,3.5,5,6.1,0,6.1,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","008","FI","1"
"WJ-BC-BC008","07","001",165,146,0.6,2.8,2.8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","008","FI","1"
"WJ-BC-BC008","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","008","FI","1"
"WJ-BC-BC008","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","008","FI","1"
"WJ-BC-BC008","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","008","FI","1"
"WJ-BC-BC008","16","001",NA,NA,NA,NA,NA,NA,0.2,0,0.2,0,0,0,0,NA,1,1,"WJ","BC","B","CP","008","FI","1"
"WJ-BC-BC010","06","001",2179,4871,0.8,1.8,27.2,27.1,29.1,0,29.1,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","010","FI","3"
"WJ-BC-BC010","07","001",1853,NA,0.6,0,30.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","010","FI","3"
"WJ-BC-BC010","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","010","FI","3"
"WJ-BC-BC010","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","010","FI","3"
"WJ-BC-BC010","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","010","FI","3"
"WJ-BC-BC010","16","001",NA,NA,NA,NA,NA,NA,0.1,0,0.1,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","010","FI","3"
"WJ-BC-BC011","06","001",1844,4898,1.9,2.6,9.7,18.8,24.9,0,24.9,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","011","FI","3"
"WJ-BC-BC011","07","001",6809,1839,1.6,0.1,42.6,183.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","011","FI","3"
"WJ-BC-BC011","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","011","FI","3"
"WJ-BC-BC011","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","011","FI","3"
"WJ-BC-BC011","10","001",NA,NA,NA,NA,NA,NA,7.9,0,7.9,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","011","FI","3"
"WJ-BC-BC011","16","001",NA,NA,NA,NA,NA,NA,12.1,0,12.1,0,0,0,0,737,223,960,"WJ","BC","B","CP","011","FI","3"
"WJ-BC-BC012","06","001",3597,2206,1.5,0.9,24,24.5,19.5,0,19.5,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","012","FI","3"
"WJ-BC-BC012","07","001",1545,NA,0.2,0,77.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","012","FI","3"
"WJ-BC-BC012","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","012","FI","3"
"WJ-BC-BC012","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","012","FI","3"
"WJ-BC-BC012","10","001",NA,NA,NA,NA,NA,NA,3.4,0,3.4,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","012","FI","3"
"WJ-BC-BC012","16","001",NA,NA,NA,NA,NA,NA,1.3,0,1.3,0,0,0,0,275,37,312,"WJ","BC","B","CP","012","FI","3"
"WJ-BC-BC014","06","001",3190,13022,2.1,2.8,15.2,46.5,27,0,27,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","014","FI","3"
"WJ-BC-BC014","07","001",1845,NA,0.6,0,30.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","014","FI","3"
"WJ-BC-BC014","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","014","FI","3"
"WJ-BC-BC014","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","014","FI","3"
"WJ-BC-BC014","10","001",NA,NA,NA,NA,NA,NA,5.5,0,5.5,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","014","FI","3"
"WJ-BC-BC014","16","001",NA,NA,NA,NA,NA,NA,6.3,0,6.3,0,0,0,0,774,322,1096,"WJ","BC","B","CP","014","FI","3"
"WJ-BC-BC016","06","001",977,3586,1.2,2.2,8.1,16.3,8.4,0,8.4,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","016","FI","1"
"WJ-BC-BC016","07","001",760,NA,0.7,0,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","016","FI","1"
"WJ-BC-BC016","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","016","FI","1"
"WJ-BC-BC016","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","016","FI","1"
"WJ-BC-BC016","10","001",NA,NA,NA,NA,NA,NA,5.8,0,5.8,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","016","FI","1"
"WJ-BC-BC016","16","001",NA,NA,NA,NA,NA,NA,4.1,0,4.1,0,0,0,0,435,16,451,"WJ","BC","B","CP","016","FI","1"
"WJ-BC-BC017","06","001",1795,9977,1.9,7.3,9.4,13.7,14.4,0,14.4,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","017","FI","2"
"WJ-BC-BC017","07","001",332,NA,0,0,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","017","FI","2"
"WJ-BC-BC017","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","017","FI","2"
"WJ-BC-BC017","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","017","FI","2"
"WJ-BC-BC017","10","001",NA,NA,NA,NA,NA,NA,0.6,0,0.6,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","017","FI","2"
"WJ-BC-BC017","16","001",NA,NA,NA,NA,NA,NA,1.5,0,1.5,0,0,0,0,14,13,27,"WJ","BC","B","CP","017","FI","2"
"WJ-BC-BC019","06","001",2119,532,2,0.3,10.6,17.7,25.5,0,25.5,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","019","FI","3"
"WJ-BC-BC019","07","001",4176,68,1.2,0.1,34.8,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","019","FI","3"
"WJ-BC-BC019","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","019","FI","3"
"WJ-BC-BC019","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","019","FI","3"
"WJ-BC-BC019","10","001",NA,NA,NA,NA,NA,NA,0.1,0,0.1,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","019","FI","3"
"WJ-BC-BC019","16","001",NA,NA,NA,NA,NA,NA,0.1,0,0.1,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","019","FI","3"
"WJ-BC-BC020","06","001",2270,1331,1.4,0.5,16.2,26.6,22,0,22,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","020","FI","3"
"WJ-BC-BC020","07","001",106,NA,0,0,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","020","FI","3"
"WJ-BC-BC020","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","020","FI","3"
"WJ-BC-BC020","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","020","FI","3"
"WJ-BC-BC020","10","001",NA,NA,NA,NA,NA,NA,0.2,0,0.2,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","020","FI","3"
"WJ-BC-BC020","16","001",NA,NA,NA,NA,NA,NA,0.5,0,0.5,0,0,0,0,NA,0,0,"WJ","BC","B","CP","020","FI","3"
"WJ-BC-BC021","06","001",3604,3699,2.1,1.3,17.2,28.5,18.2,0,18.2,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","021","FI","2"
"WJ-BC-BC021","07","001",546,NA,0.1,0,54.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","021","FI","2"
"WJ-BC-BC021","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","021","FI","2"
"WJ-BC-BC021","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","021","FI","2"
"WJ-BC-BC021","10","001",NA,NA,NA,NA,NA,NA,2.4,0,2.4,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","021","FI","2"
"WJ-BC-BC021","16","001",NA,NA,NA,NA,NA,NA,0.1,0,0.1,0,0,0,0,NA,0,0,"WJ","BC","B","CP","021","FI","2"
"WJ-BC-BC023","06","001",1376,5554,1.3,3.5,10.6,15.9,18.8,0,18.8,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","023","FI","2"
"WJ-BC-BC023","07","001",855,163,0.2,0.1,42.8,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","023","FI","2"
"WJ-BC-BC023","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","023","FI","2"
"WJ-BC-BC023","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","023","FI","2"
"WJ-BC-BC023","10","001",NA,NA,NA,NA,NA,NA,4.1,0,4.1,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","023","FI","2"
"WJ-BC-BC023","16","001",NA,NA,NA,NA,NA,NA,4.3,0,4.3,0,0,0,0,186,25,211,"WJ","BC","B","CP","023","FI","2"
"WJ-BC-BC026","06","001",255,1667,1.3,4.7,2,3.5,3.2,0,3.2,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","026","FI","1"
"WJ-BC-BC026","07","001",272,NA,0.4,0,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","026","FI","1"
"WJ-BC-BC026","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","026","FI","1"
"WJ-BC-BC026","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","026","FI","1"
"WJ-BC-BC026","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","026","FI","1"
"WJ-BC-BC026","16","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,"WJ","BC","B","CP","026","FI","1"
"WJ-BC-BC028","06","001",314,3307,1.4,4.6,2.2,7.2,8.2,0,8.2,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","028","FI","2"
"WJ-BC-BC028","07","001",101,NA,0,0,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","028","FI","2"
"WJ-BC-BC028","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","028","FI","2"
"WJ-BC-BC028","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","B","CP","028","FI","2"
"WJ-BC-BC028","10","001",NA,NA,NA,NA,NA,NA,0.6,0,0.6,0,0,0,0,NA,NA,NA,"WJ","BC","B","CP","028","FI","2"
"WJ-BC-BC028","16","001",NA,NA,NA,NA,NA,NA,0.7,0,0.7,0,0,0,0,161,9,170,"WJ","BC","B","CP","028","FI","2"
"WJ-BC-CC002","06","001",793,3613,1.7,6.5,4.7,5.6,10.1,0,10.1,0,0,0,0,NA,NA,NA,"WJ","BC","C","CP","002","CO","2"
"WJ-BC-CC002","07","001",2470,1492,1.1,2.3,22.5,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","002","CO","2"
"WJ-BC-CC002","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","002","CO","2"
"WJ-BC-CC002","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","002","CO","2"
"WJ-BC-CC002","16","001",NA,NA,NA,NA,NA,NA,17.1,0,17.1,0,0,0,0,6063,NA,6063,"WJ","BC","C","CP","002","CO","2"
"WJ-BC-CC003","06","001",1123,2855,1.6,3.6,7,7.9,9.6,0,9.6,0,0,0,0,NA,NA,NA,"WJ","BC","C","CP","003","CO","1"
"WJ-BC-CC003","07","001",1256,2031,0.8,2.7,15.7,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","003","CO","1"
"WJ-BC-CC003","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","003","CO","1"
"WJ-BC-CC003","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","003","CO","1"
"WJ-BC-CC003","16","001",NA,NA,NA,NA,NA,NA,29.5,0,29.5,0,0,0,0,9665,NA,9665,"WJ","BC","C","CP","003","CO","1"
"WJ-BC-CC003","17","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"WJ","BC","C","CP","003","CO","1"
"WJ-BC-CC005","06","001",1337,7797,2.2,6.6,6.1,11.8,8.7,0,8.7,0,0,0,0,NA,NA,NA,"WJ","BC","C","CP","005","CO","1"
"WJ-BC-CC005","07","001",1565,755,1.9,0.3,8.2,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","005","CO","1"
"WJ-BC-CC005","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","005","CO","1"
"WJ-BC-CC005","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","005","CO","1"
"WJ-BC-CC005","16","001",NA,NA,NA,NA,NA,NA,10.5,0,10.5,0,0,0,0,4348,NA,4348,"WJ","BC","C","CP","005","CO","1"
"WJ-BC-CC008","06","001",469,1538,2.6,3.5,1.8,4.4,4.6,0,4.6,0,0,0,0,NA,NA,NA,"WJ","BC","C","CP","008","CO","1"
"WJ-BC-CC008","07","001",474,386,2.2,1.5,2.2,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","008","CO","1"
"WJ-BC-CC008","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","008","CO","1"
"WJ-BC-CC008","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","008","CO","1"
"WJ-BC-CC008","16","001",NA,NA,NA,NA,NA,NA,6.5,0,6.5,0,0,0,0,2037,NA,2037,"WJ","BC","C","CP","008","CO","1"
"WJ-BC-CC011","06","001",2836,10920,1.7,4.2,16.7,26,17.6,0,17.6,0,0,0,0,NA,NA,NA,"WJ","BC","C","CP","011","CO","2"
"WJ-BC-CC011","07","001",7584,2443,2.7,0.9,28.1,27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","011","CO","2"
"WJ-BC-CC011","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","011","CO","2"
"WJ-BC-CC011","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","011","CO","2"
"WJ-BC-CC011","16","001",NA,NA,NA,NA,NA,NA,22.9,0,22.9,0,0,0,0,8825,NA,8825,"WJ","BC","C","CP","011","CO","2"
"WJ-BC-CC012","06","001",1207,7210,1.2,3.6,10.1,20,19.1,0,19.1,0,0,0,0,NA,NA,NA,"WJ","BC","C","CP","012","CO","2"
"WJ-BC-CC012","07","001",4088,6978,1.7,2.5,24,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","012","CO","2"
"WJ-BC-CC012","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","012","CO","2"
"WJ-BC-CC012","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","012","CO","2"
"WJ-BC-CC012","16","001",NA,NA,NA,NA,NA,NA,23.8,0,23.8,0,0,0,0,9837,NA,9837,"WJ","BC","C","CP","012","CO","2"
"WJ-BC-CC013","06","001",895,7640,1.3,4.4,6.9,17.4,14.9,0,14.9,0,0,0,0,NA,NA,NA,"WJ","BC","C","CP","013","CO","2"
"WJ-BC-CC013","07","001",3957,3277,2.4,1.3,16.5,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","013","CO","2"
"WJ-BC-CC013","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","013","CO","2"
"WJ-BC-CC013","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","013","CO","2"
"WJ-BC-CC013","16","001",NA,NA,NA,NA,NA,NA,19.6,0,19.6,0,0,0,0,7668,NA,7668,"WJ","BC","C","CP","013","CO","2"
"WJ-BC-CC014","06","001",1852,6720,1.1,3.3,16.8,20.4,20.8,0,20.8,0,0,0,0,NA,NA,NA,"WJ","BC","C","CP","014","CO","2"
"WJ-BC-CC014","07","001",5062,12049,1.8,4.6,28.1,26.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","014","CO","2"
"WJ-BC-CC014","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","014","CO","2"
"WJ-BC-CC014","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","014","CO","2"
"WJ-BC-CC014","16","001",NA,NA,NA,NA,NA,NA,30.5,0,30.5,0,0,0,0,15705,NA,15705,"WJ","BC","C","CP","014","CO","2"
"WJ-BC-CC015","06","001",58,304,1.2,3,0.5,1,1.6,0,1.6,0,0,0,0,NA,NA,NA,"WJ","BC","C","CP","015","CO","1"
"WJ-BC-CC015","07","001",130,141,3,2,0.4,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","015","CO","1"
"WJ-BC-CC015","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","015","CO","1"
"WJ-BC-CC015","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","015","CO","1"
"WJ-BC-CC015","16","001",NA,NA,NA,NA,NA,NA,2.6,0,2.6,0,0,0,0,639,NA,639,"WJ","BC","C","CP","015","CO","1"
"WJ-BC-CC020","06","001",2066,7560,1.7,3.6,12.2,21,13.5,0,13.5,0,0,0,0,NA,NA,NA,"WJ","BC","C","CP","020","CO","1"
"WJ-BC-CC020","07","001",1400,3833,1.1,1.8,12.7,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","020","CO","1"
"WJ-BC-CC020","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","020","CO","1"
"WJ-BC-CC020","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","020","CO","1"
"WJ-BC-CC020","16","001",NA,NA,NA,NA,NA,NA,17.5,0,17.5,0,0,0,0,7939,NA,7939,"WJ","BC","C","CP","020","CO","1"
"WJ-BC-CC022","06","001",3021,764,2.8,0.7,10.8,10.9,6.6,0,6.6,0,0,0,0,NA,NA,NA,"WJ","BC","C","CP","022","CO","1"
"WJ-BC-CC022","07","001",2347,328,2.5,0.2,9.4,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","022","CO","1"
"WJ-BC-CC022","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","022","CO","1"
"WJ-BC-CC022","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","022","CO","1"
"WJ-BC-CC022","16","001",NA,NA,NA,NA,NA,NA,9.7,0,9.7,0,0,0,0,1922,NA,1922,"WJ","BC","C","CP","022","CO","1"
"WJ-BC-CC024","06","001",3600,8385,3.1,2.6,11.6,32.2,13.7,0,13.7,0,0,0,0,NA,NA,NA,"WJ","BC","C","CP","024","CO","2"
"WJ-BC-CC024","07","001",5771,9346,3.6,3.8,16,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","024","CO","2"
"WJ-BC-CC024","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","024","CO","2"
"WJ-BC-CC024","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","024","CO","2"
"WJ-BC-CC024","16","001",NA,NA,NA,NA,NA,NA,18.2,0,18.2,0,0,0,0,10127,NA,10127,"WJ","BC","C","CP","024","CO","2"
"WJ-BC-CC025","06","001",5315,3129,2.6,1.4,20.4,22.4,11.2,0,11.2,0,0,0,0,NA,NA,NA,"WJ","BC","C","CP","025","CO","1"
"WJ-BC-CC025","07","001",1399,4398,2.2,2.7,6.4,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","025","CO","1"
"WJ-BC-CC025","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","025","CO","1"
"WJ-BC-CC025","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","025","CO","1"
"WJ-BC-CC025","16","001",NA,NA,NA,NA,NA,NA,10.8,0,10.8,0,0,0,0,3340,NA,3340,"WJ","BC","C","CP","025","CO","1"
"WJ-BC-CC026","06","001",1531,3302,1.4,3.5,10.9,9.4,12,0,12,0,0,0,0,NA,NA,NA,"WJ","BC","C","CP","026","CO","1"
"WJ-BC-CC026","07","001",4988,5911,3.1,2.9,16.1,20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","026","CO","1"
"WJ-BC-CC026","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","026","CO","1"
"WJ-BC-CC026","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","026","CO","1"
"WJ-BC-CC026","16","001",NA,NA,NA,NA,NA,NA,16.2,0,16.2,0,0,0,0,10248,NA,10248,"WJ","BC","C","CP","026","CO","1"
"WJ-BC-CC028","06","001",630,1434,1.8,2.6,3.5,5.5,5.8,0,5.8,0,0,0,0,NA,NA,NA,"WJ","BC","C","CP","028","CO","1"
"WJ-BC-CC028","07","001",1630,1022,3.7,2.1,4.4,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","028","CO","1"
"WJ-BC-CC028","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","028","CO","1"
"WJ-BC-CC028","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","C","CP","028","CO","1"
"WJ-BC-CC028","16","001",NA,NA,NA,NA,NA,NA,9.6,0,9.6,0,0,0,0,8320,NA,8320,"WJ","BC","C","CP","028","CO","1"
"WJ-BC-MC001","06","001",1212,7912,1.7,3.7,7.1,21.4,29.1,0,29.1,0,0,0,0,NA,NA,NA,"WJ","BC","M","CP","001","ME","3"
"WJ-BC-MC001","07","001",4663,4406,1.2,0.9,38.9,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","M","CP","001","ME","3"
"WJ-BC-MC001","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","M","CP","001","ME","3"
"WJ-BC-MC001","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BC","M","CP","001","ME","3"
"WJ-BC-MC001","10","001",NA,NA,NA,NA,NA,NA,0.5,0,0.5,0,0,0,0,NA,NA,NA,"WJ","BC","M","CP","001","ME","3"
